SAMP_DATE,year,WRD_ID,C_Units,CONSTITUENT STANDARDIZED,STORET,FLAG,VALUE,UNITS,TXT_VALUE,METHOD,DL
2013-06-11,2013,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.25,ug/L,0.25,EPA 218.6,0.02
2013-08-14,2013,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.14,ug/L,0.14,EPA 218.6,0.02
2013-10-03,2013,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2013-12-11,2013,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2014-02-18,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.12,ug/L,0.12,EPA 218.6,0.02
2014-04-03,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.29,ug/L,0.29,EPA 218.6,0.02
2014-06-03,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.25,ug/L,0.25,EPA 218.6,0.02
2014-08-21,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2014-10-28,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2014-12-17,2014,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.17,ug/L,0.17,EPA 218.6,0.02
2015-02-19,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.25,ug/L,0.25,EPA 218.6,0.02
2015-04-16,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2015-06-04,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.22,ug/L,0.22,EPA 218.6,0.02
2015-08-23,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.27,ug/L,0.27,EPA 218.6,0.02
2015-10-18,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.27,ug/L,0.27,EPA 218.6,0.02
2015-12-09,2015,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.06,ug/L,0.06,EPA 218.6,0.02
2016-02-10,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2016-04-18,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.22,ug/L,0.22,EPA 218.6,0.02
2016-06-22,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.19,ug/L,0.19,EPA 218.6,0.02
2016-08-01,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.21,ug/L,0.21,EPA 218.6,0.02
2016-10-12,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.29,ug/L,0.29,EPA 218.6,0.02
2016-12-08,2016,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.22,ug/L,0.22,EPA 218.6,0.02
2017-02-09,2017,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.13,ug/L,0.13,EPA 218.6,0.02
2017-06-21,2017,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2017-08-18,2017,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2017-10-11,2017,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.23,ug/L,0.23,EPA 218.6,0.02
2017-12-15,2017,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.12,ug/L,0.12,EPA 218.6,0.02
2018-02-07,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.21,ug/L,0.21,EPA 218.6,0.02
2018-04-16,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2018-06-08,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.17,ug/L,0.17,EPA 218.6,0.02
2018-08-15,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.22,ug/L,0.22,EPA 218.6,0.02
2018-10-04,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.11,ug/L,0.11,EPA 218.6,0.02
2018-12-17,2018,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.27,ug/L,0.27,EPA 218.6,0.02
2019-02-12,2019,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.21,ug/L,0.21,EPA 218.6,0.02
2019-04-11,2019,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.28,ug/L,0.28,EPA 218.6,0.02
2019-06-18,2019,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.41,ug/L,0.41,EPA 218.6,0.02
2019-08-14,2019,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.31,ug/L,0.31,EPA 218.6,0.02
2019-12-17,2019,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.38,ug/L,0.38,EPA 218.6,0.02
2020-02-12,2020,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.29,ug/L,0.29,EPA 218.6,0.02
2020-04-23,2020,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.12,ug/L,0.12,EPA 218.6,0.02
2020-06-16,2020,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.14,ug/L,0.14,EPA 218.6,0.02
2020-08-18,2020,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.19,ug/L,0.19,EPA 218.6,0.02
2020-10-14,2020,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.25,ug/L,0.25,EPA 218.6,0.02
2021-02-17,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2021-04-13,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.24,ug/L,0.24,EPA 218.6,0.02
2021-06-15,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.37,ug/L,0.37,EPA 218.6,0.02
2021-08-12,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.2,ug/L,0.2,EPA 218.6,0.02
2021-10-06,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.13,ug/L,0.13,EPA 218.6,0.02
2021-12-15,2021,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.28,ug/L,0.28,EPA 218.6,0.02
2022-02-15,2022,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.16,ug/L,0.16,EPA 218.6,0.02
2022-04-07,2022,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.22,ug/L,0.22,EPA 218.6,0.02
2022-06-16,2022,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.35,ug/L,0.35,218.6,0.02
2022-08-10,2022,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.28,ug/L,0.28,218.6,0.02
2022-10-19,2022,100833,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,,0.2,ug/L,0.2,218.6,0.02
2013-02-06,2013,100833,Lab pH (Units),Lab pH,403,,7.3,Units,7.3,SM4500-HB,0.1
2013-04-03,2013,100833,Lab pH (Units),Lab pH,403,,7.4,Units,7.4,SM4500-HB,0.1
2020-02-12,2020,100833,Lab pH (Units),Lab pH,403,,7.6,Units,7.6,SM4500-HB,0.1
2020-04-23,2020,100833,Lab pH (Units),Lab pH,403,,7.6,Units,7.6,SM4500-HB,0.1
2020-08-18,2020,100833,Lab pH (Units),Lab pH,403,,7.4,Units,7.4,SM4500-HB,0.1
2020-10-14,2020,100833,Lab pH (Units),Lab pH,403,,7.4,Units,7.4,SM4500-HB,0.1
2021-02-17,2021,100833,Lab pH (Units),Lab pH,403,,7.4,Units,7.4,SM4500-HB,0.1
2021-04-13,2021,100833,Lab pH (Units),Lab pH,403,,7.9,Units,7.9,SM4500-HB,0.1
2021-08-12,2021,100833,Lab pH (Units),Lab pH,403,,7.6,Units,7.6,SM4500-HB,0.1
2021-10-06,2021,100833,Lab pH (Units),Lab pH,403,,7.7,Units,7.7,SM4500-HB,0.1
2022-02-15,2022,100833,Lab pH (Units),Lab pH,403,,7.9,Units,7.9,SM4500-HB,0.1
2022-04-07,2022,100833,Lab pH (Units),Lab pH,403,,7.6,Units,7.6,SM4500-HB,0.1
2018-02-07,2018,100833,Lab Turbidity (NTU),Lab Turbidity,82079,<,0.1,NTU,0.1,EPA 180.1,0.1
2018-08-15,2018,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.13,NTU,0.13,EPA 180.1,0.1
2018-10-04,2018,100833,Lab Turbidity (NTU),Lab Turbidity,82079,<,0.1,NTU,ND,EPA 180.1,0.1
2020-02-12,2020,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.25,NTU,0.25,EPA 180.1,0.1
2020-04-23,2020,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,1.1,NTU,1.1,EPA 180.1,0.1
2020-08-18,2020,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.26,NTU,0.26,EPA 180.1,0.1
2020-10-14,2020,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.2,NTU,0.2,EPA 180.1,0.1
2021-02-17,2021,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.37,NTU,0.37,EPA 180.1,0.1
2021-04-13,2021,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.2,NTU,0.2,EPA 180.1,0.1
2021-08-12,2021,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.52,NTU,0.52,EPA 180.1,0.1
2021-10-06,2021,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.24,NTU,0.24,EPA 180.1,0.1
2022-02-15,2022,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.23,NTU,0.23,EPA 180.1,0.1
2022-04-07,2022,100833,Lab Turbidity (NTU),Lab Turbidity,82079,,0.32,NTU,0.32,EPA 180.1,0.1
2022-10-19,2022,100833,Lab Turbidity (NTU),Lab Turbidity,82079,<,1.0,NTU,ND,180.1,1.0
2013-02-06,2013,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2013-04-03,2013,100833,Magnesium (mg/L),Magnesium,927,,20.0,mg/L,20,EPA 200.7,0.1
2013-06-11,2013,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2013-08-14,2013,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2013-10-03,2013,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2013-12-11,2013,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2014-02-18,2014,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2014-04-03,2014,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2014-06-03,2014,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2014-08-21,2014,100833,Magnesium (mg/L),Magnesium,927,,20.0,mg/L,20,EPA 200.7,0.1
2014-10-28,2014,100833,Magnesium (mg/L),Magnesium,927,,20.0,mg/L,20,EPA 200.7,0.1
2014-12-17,2014,100833,Magnesium (mg/L),Magnesium,927,,8.2,mg/L,8.2,EPA 200.7,0.1
2015-02-19,2015,100833,Magnesium (mg/L),Magnesium,927,,16.0,mg/L,16,EPA 200.7,0.1
2015-04-16,2015,100833,Magnesium (mg/L),Magnesium,927,,11.0,mg/L,11,EPA 200.7,0.1
2015-06-04,2015,100833,Magnesium (mg/L),Magnesium,927,,20.0,mg/L,20,EPA 200.7,0.1
2015-08-23,2015,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2015-10-08,2015,100833,Magnesium (mg/L),Magnesium,927,,16.0,mg/L,16,EPA 200.7,0.1
2015-12-09,2015,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2016-02-10,2016,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2016-04-18,2016,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2016-06-22,2016,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2016-08-01,2016,100833,Magnesium (mg/L),Magnesium,927,,18.0,mg/L,18,EPA 200.7,0.1
2016-10-12,2016,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2016-12-08,2016,100833,Magnesium (mg/L),Magnesium,927,,19.0,mg/L,19,EPA 200.7,0.1
2017-02-09,2017,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2017-06-21,2017,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2017-08-18,2017,100833,Magnesium (mg/L),Magnesium,927,,15.0,mg/L,15,EPA 200.7,0.1
2017-10-11,2017,100833,Magnesium (mg/L),Magnesium,927,,16.0,mg/L,16,EPA 200.7,0.1
2017-12-15,2017,100833,Magnesium (mg/L),Magnesium,927,,15.0,mg/L,15,EPA 200.7,0.1
2018-02-07,2018,100833,Magnesium (mg/L),Magnesium,927,,16.0,mg/L,16,EPA 200.7,0.1
2018-04-16,2018,100833,Magnesium (mg/L),Magnesium,927,,15.0,mg/L,15,EPA 200.7,0.1
2018-06-08,2018,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2018-08-15,2018,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2018-10-04,2018,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2018-12-17,2018,100833,Magnesium (mg/L),Magnesium,927,,8.0,mg/L,8,EPA 200.7,0.1
2019-02-12,2019,100833,Magnesium (mg/L),Magnesium,927,,4.3,mg/L,4.3,EPA 200.7,0.1
2019-04-11,2019,100833,Magnesium (mg/L),Magnesium,927,,6.3,mg/L,6.3,EPA 200.7,0.1
2019-06-18,2019,100833,Magnesium (mg/L),Magnesium,927,,11.0,mg/L,11,EPA 200.7,0.1
2019-08-14,2019,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2019-12-17,2019,100833,Magnesium (mg/L),Magnesium,927,,5.9,mg/L,5.9,EPA 200.7,0.1
2020-02-12,2020,100833,Magnesium (mg/L),Magnesium,927,,15.0,mg/L,15,EPA 200.7,0.1
2020-04-23,2020,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2020-06-16,2020,100833,Magnesium (mg/L),Magnesium,927,,16.0,mg/L,16,EPA 200.7,0.1
2020-08-18,2020,100833,Magnesium (mg/L),Magnesium,927,,12.0,mg/L,12,EPA 200.7,0.1
2020-10-14,2020,100833,Magnesium (mg/L),Magnesium,927,,13.0,mg/L,13,EPA 200.7,0.1
2021-02-17,2021,100833,Magnesium (mg/L),Magnesium,927,,13.0,mg/L,13,EPA 200.7,0.1
2021-04-13,2021,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2021-06-15,2021,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2021-08-12,2021,100833,Magnesium (mg/L),Magnesium,927,,12.0,mg/L,12,EPA 200.7,0.1
2021-10-06,2021,100833,Magnesium (mg/L),Magnesium,927,,13.0,mg/L,13,EPA 200.7,0.1
2021-12-15,2021,100833,Magnesium (mg/L),Magnesium,927,,14.0,mg/L,14,EPA 200.7,0.1
2022-02-15,2022,100833,Magnesium (mg/L),Magnesium,927,,17.0,mg/L,17,EPA 200.7,0.1
2022-04-07,2022,100833,Magnesium (mg/L),Magnesium,927,,10.0,mg/L,10,EPA 200.7,0.1
2022-06-16,2022,100833,Magnesium (mg/L),Magnesium,927,,12.0,mg/L,12,200.7 Rev 4.4,0.1
2022-08-10,2022,100833,Magnesium (mg/L),Magnesium,927,,12.0,mg/L,12,200.7 Rev 4.4,0.1
2022-10-19,2022,100833,Magnesium (mg/L),Magnesium,927,,11.0,mg/L,11,200.7 Rev 4.4,0.1
2013-02-06,2013,100833,Manganese (ug/L),Manganese,1055,,10.0,ug/L,10,EPA 200.8,2.0
2013-04-03,2013,100833,Manganese (ug/L),Manganese,1055,,12.0,ug/L,12,EPA 200.8,2.0
2013-06-11,2013,100833,Manganese (ug/L),Manganese,1055,,3.7,ug/L,3.7,EPA 200.8,2.0
2013-08-14,2013,100833,Manganese (ug/L),Manganese,1055,,21.0,ug/L,21,EPA 200.8,2.0
2013-10-03,2013,100833,Manganese (ug/L),Manganese,1055,,12.0,ug/L,12,EPA 200.8,2.0
2013-12-11,2013,100833,Manganese (ug/L),Manganese,1055,,2.2,ug/L,2.2,EPA 200.8,2.0
2014-02-18,2014,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2014-04-03,2014,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2014-06-03,2014,100833,Manganese (ug/L),Manganese,1055,,6.3,ug/L,6.3,EPA 200.8,2.0
2014-08-21,2014,100833,Manganese (ug/L),Manganese,1055,,13.0,ug/L,13,EPA 200.8,2.0
2014-10-28,2014,100833,Manganese (ug/L),Manganese,1055,,14.0,ug/L,14,EPA 200.8,2.0
2014-12-17,2014,100833,Manganese (ug/L),Manganese,1055,,12.0,ug/L,12,EPA 200.8,2.0
2015-02-19,2015,100833,Manganese (ug/L),Manganese,1055,,7.6,ug/L,7.6,EPA 200.8,2.0
2015-04-16,2015,100833,Manganese (ug/L),Manganese,1055,,8.7,ug/L,8.7,EPA 200.8,2.0
2015-06-04,2015,100833,Manganese (ug/L),Manganese,1055,,7.6,ug/L,7.6,EPA 200.8,2.0
2015-08-23,2015,100833,Manganese (ug/L),Manganese,1055,,9.1,ug/L,9.1,EPA 200.8,2.0
2015-10-08,2015,100833,Manganese (ug/L),Manganese,1055,,33.0,ug/L,33,EPA 200.8,2.0
2015-12-09,2015,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2016-02-10,2016,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2016-04-18,2016,100833,Manganese (ug/L),Manganese,1055,,6.2,ug/L,6.2,EPA 200.8,2.0
2016-06-22,2016,100833,Manganese (ug/L),Manganese,1055,<,10.0,ug/L,ND,EPA 200.8,10.0
2016-08-01,2016,100833,Manganese (ug/L),Manganese,1055,,3.2,ug/L,3.2,EPA 200.8,2.0
2016-10-12,2016,100833,Manganese (ug/L),Manganese,1055,,4.0,ug/L,4,EPA 200.8,2.0
2016-12-08,2016,100833,Manganese (ug/L),Manganese,1055,,9.5,ug/L,9.5,EPA 200.8,2.0
2017-02-09,2017,100833,Manganese (ug/L),Manganese,1055,,4.8,ug/L,4.8,EPA 200.8,2.0
2017-06-21,2017,100833,Manganese (ug/L),Manganese,1055,,10.0,ug/L,10,EPA 200.8,2.0
2017-08-18,2017,100833,Manganese (ug/L),Manganese,1055,,5.0,ug/L,5,EPA 200.8,2.0
2017-10-11,2017,100833,Manganese (ug/L),Manganese,1055,,3.0,ug/L,3,EPA 200.8,2.0
2017-12-15,2017,100833,Manganese (ug/L),Manganese,1055,,2.3,ug/L,2.3,EPA 200.8,2.0
2018-02-07,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2018-04-16,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2018-06-08,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2018-08-15,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2018-10-04,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2018-12-17,2018,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2019-02-12,2019,100833,Manganese (ug/L),Manganese,1055,,2.7,ug/L,2.7,EPA 200.8,2.0
2019-04-11,2019,100833,Manganese (ug/L),Manganese,1055,,10.0,ug/L,10,EPA 200.8,2.0
2019-06-18,2019,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2019-08-14,2019,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2019-12-17,2019,100833,Manganese (ug/L),Manganese,1055,,7.6,ug/L,7.6,EPA 200.8,2.0
2020-02-12,2020,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2020-04-23,2020,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2020-06-16,2020,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2020-08-18,2020,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2020-10-14,2020,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2021-02-17,2021,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2021-04-13,2021,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2021-06-15,2021,100833,Manganese (ug/L),Manganese,1055,,13.0,ug/L,13,EPA 200.8,2.0
2021-08-12,2021,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2021-10-06,2021,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2021-12-15,2021,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,EPA 200.8,2.0
2022-02-15,2022,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2022-04-07,2022,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,J,EPA 200.8,2.0
2022-06-16,2022,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,200.8,2.0
2022-08-10,2022,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,200.8,2.0
2022-10-19,2022,100833,Manganese (ug/L),Manganese,1055,<,2.0,ug/L,ND,200.8,2.0
2013-02-06,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,9.2,ng/L,9.2,EPA 521,2.0
2013-04-03,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2013-06-11,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,15.0,ng/L,15,EPA 521,2.0
2013-08-14,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,81.0,ng/L,81,EPA 521,2.0
2013-10-03,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2013-12-11,2013,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,18.0,ng/L,18,EPA 521,2.0
2014-02-18,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,79.0,ng/L,79,EPA 521,2.0
2014-04-03,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,2.4,ng/L,2.4,EPA 521,2.0
2014-06-03,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2014-08-21,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,14.0,ng/L,14,EPA 521,2.0
2014-10-28,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,62.0,ng/L,62,EPA 521,2.0
2014-12-17,2014,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2015-02-19,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2015-04-16,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2015-06-04,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,19.0,ng/L,19,EPA 521,2.0
2015-08-23,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,14.0,ng/L,14,EPA 521,2.0
2015-10-08,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,7.6,ng/L,7.6,EPA 521,2.0
2015-12-09,2015,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,30.0,ng/L,30,EPA 521,2.0
2016-02-10,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2016-04-18,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
